LNR,RESPONSE
4044,0.017505624684244468
5031,0.01786619966035055
5033,0.021703278006633752
5057,0.016605051142918163
4737,0.03888768630192265
5067,0.016515430942314543
4757,0.018112196480638804
4758,0.023305525828869772
4762,0.033789915864021865
4780,0.023305525828869772
5183,0.02792222030920008
5191,0.026144828438256065
5198,0.023305525828869772
4802,0.016335119137106276
5126,0.023305525828869772
5132,0.02320421233581987
4830,0.026597463056845624
5154,0.02256168716601974
4854,0.023305525828869772
4861,0.019579246651168808
5180,0.020177193587209784
4574,0.022554715841231997
4896,0.02534233884881347
4592,0.018144455218354588
4599,0.022923189645296785
4914,0.03041039310733903
4604,0.01776196547158409
4932,0.02720595672424895
4623,0.021206677706332555
4633,0.02937962638572019
4636,0.019319716708590957
4944,0.01812139604707478
4949,0.023305525828869772
4644,0.023305525828869772
4977,0.021106258532631754
4674,0.023305525828869772
4986,0.02048011263042817
4683,0.021926166989468122
4686,0.020728709174389025
4691,0.020645408465364876
4700,0.017610056307111547
5018,0.01973178640917908
5341,0.019548055981001435
5646,0.01884611777108042
5647,0.023305525828869772
5649,0.08737208374372446
5661,0.028271868979983593
5671,0.026134684215054858
5677,0.01809608842585389
5375,0.02956973724894383
5396,0.023305525828869772
5410,0.01926356740982811
5411,0.022655841888765318
5714,0.030048961445860244
5427,0.017971424204260206
5436,0.026896064159767218
5725,0.02022373986384282
5733,0.014229214708295855
5454,0.02967516646252066
10241,0.021845121365569122
10566,0.01818414934297873
10579,0.02525577620899152
929,0.017608820330114294
935,0.022767033026205117
1261,0.018427580373887073
951,0.03141575469464346
952,0.023305525828869772
955,0.02650637630182591
1295,0.028054307262001768
966,0.02637406945580998
974,0.01934576885506508
1305,0.018898438460820656
995,0.08134770933160755
998,0.02389824881452929
1403,0.02237186880147371
1001,0.02083953650866918
1009,0.0195138230115251
1338,0.018589572161490736
1029,0.023305525828869772
1053,0.01791236105058042
1062,0.01783618987599969
1067,0.019603345275824736
1071,0.01966794217802344
9957,0.0231815494628157
9960,0.022052670798202126
9671,0.023305525828869772
9680,0.017375882994483623
9982,0.018560324123345462
9700,0.03479004712752452
9712,0.023305525828869772
10023,0.02937422337263724
10042,0.019447219451952234
10043,0.023918591207984827
10048,0.015564137141223188
10049,0.020547926788383512
10054,0.01848588252858389
10057,0.03144044580252391
10388,0.03052868975657663
10396,0.02210868511495091
10700,0.023016340249663175
10716,0.023305525828869772
10418,0.02700642287085964
10730,0.030217134047771863
10733,0.02435365648447204
10429,0.020697396876491015
10844,0.01878769782661017
10856,0.025956070405923716
10448,0.02395910306367591
10451,0.03732657253944411
10458,0.08929071394441915
10743,0.013560184707390977
10753,0.014541236913621781
10756,0.021010361591153992
10465,0.018209325937761853
10488,0.019234841205118952
10490,0.0171715243846634
10495,0.023305525828869772
10510,0.014585927333983919
10818,0.01768522589294563
10531,0.016587079040847823
10823,0.016356614949927073
10544,0.01869304121839121
10553,0.016473123502261086
31437,0.018569576206458622
31442,0.023262860381273086
31451,0.0240381736296456
31453,0.02279248179175695
31143,0.02154330695653651
31146,0.027526116857496064
31149,0.023305525828869772
31460,0.02159702604748496
31466,0.01815676693344639
31472,0.023305525828869772
31788,0.014860007850927455
32113,0.023305525828869772
31807,0.017707477004065303
32122,0.022902617784007626
32127,0.023865347332643953
31820,0.01783345934511309
31832,0.023305525828869772
32267,0.018820010578236887
31860,0.020361432406954254
31873,0.01660487845998411
32168,0.02333351210176335
32177,0.023305525828869772
31882,0.03280652916008541
31896,0.02747417002493071
31910,0.018606979114411674
32211,0.01914992069728005
32232,0.021588927783466005
31943,0.023305525828869772
31950,0.018435171755835346
32243,0.02025856734099183
31966,0.031624603629332296
31976,0.019613597304432063
31666,0.018502798922881657
31674,0.023799243471033044
31989,0.019740067922473018
31990,0.02220980894507832
31991,0.028957603583268373
31997,0.019325268185019343
31692,0.023305525828869772
31719,0.018850732696343554
31723,0.01413192491792487
32039,0.02596507432452786
32042,0.01882597323798319
31739,0.023305525828869772
32061,0.018239817697696725
32062,0.016090489997848373
44333,0.017935312485773795
44656,0.016200208310284493
44658,0.023305525828869772
44976,0.01959330927570659
44990,0.023305525828869772
45312,0.023614960377762437
45644,0.023474728581891254
41146,0.023305525828869772
41459,0.02963192463812052
41462,0.022651441887587703
41787,0.014579503988097464
42422,0.027336974760615574
42743,0.022759820161361723
43076,0.024248011878525752
44350,0.015099090735993841
44353,0.026243936803608384
44356,0.025785907244874787
25163,0.023305525828869772
25490,0.02723818087468892
25811,0.023305525828869772
25501,0.023154733948432565
25502,0.02011024055473178
25505,0.017445994366187805
25835,0.01806711275844357
25966,0.025104990398141423
25973,0.01889289339106925
25570,0.08584950127033
25862,0.02728718807477064
25871,0.01465125609573643
25877,0.03941603690380749
34738,0.020204839529439664
34445,0.021203485681783863
34447,0.026547795692366035
34754,0.023305525828869772
34764,0.025223310444115785
34772,0.020938260472065134
34775,0.018298124872896303
34484,0.017883195513424186
34180,0.021612549278069812
34199,0.023305525828869772
34527,0.023305525828869772
34226,0.018322608272923327
34555,0.028447894262942707
34243,0.02096113747474653
34252,0.019677851009220492
34267,0.018021186362373716
34276,0.026017821366273074
34584,0.019337897223263612
34283,0.023305525828869772
34290,0.024381853646895282
34291,0.09340472554876962
34295,0.021425598721133938
34599,0.02582902723255111
34603,0.020954256663637868
35267,0.022835374716862776
35270,0.030213564377333336
35279,0.017772006225647917
35300,0.08085402889231386
34981,0.018143234104657915
35338,0.022005435824320428
35425,0.023528073921099502
35426,0.023305525828869772
35432,0.028288442017848688
35022,0.02250165088374335
35347,0.024197732972110635
35062,0.027997782170953087
35072,0.023870873651063277
35104,0.014675074407059303
35106,0.023305525828869772
35114,0.027279323806533747
35131,0.02114771475866588
21744,0.023684406508211738
21754,0.01784046510526748
21784,0.022777072259628554
22088,0.018869648664571356
22095,0.026439407716534302
21806,0.018295856560323006
21811,0.021918018356860483
22099,0.01889794216891916
22104,0.01932631450470406
21819,0.023305525828869772
21822,0.017008279693053054
21834,0.031008788041059127
21858,0.0914766546661203
21862,0.03056303624949103
21875,0.01754271311402105
22163,0.0145036060379822
21909,0.021173788543824398
21910,0.029742703047512507
21913,0.02225864766472198
21650,0.019409770524992445
21966,0.02785071439868332
21977,0.023305525828869772
21662,0.018206571451724215
21665,0.01789230255048587
21668,0.018456124589730456
21683,0.01815323610096451
21697,0.01777877153084849
22665,0.017455785902904076
31548,0.020603409770901707
31553,0.023175690893474488
31555,0.017978835745370358
31232,0.02355992621204033
31647,0.022346634133522426
31243,0.018428060931135574
31266,0.03302748931963792
31274,0.028914615717139314
31590,0.0176181095138903
31294,0.09161307249450579
31296,0.029263238358103384
31600,0.015175983563891507
31314,0.022044574796465554
31358,0.01926111132203884
31369,0.028887659031220557
31376,0.01784648442433321
31070,0.0174467366931849
31382,0.02175379199482533
31385,0.022015180547750823
31393,0.018309753189851147
31086,0.01798506889733527
31114,0.026542367542838917
12861,0.02152597063094288
13182,0.023305525828869772
13185,0.021802442051985654
13190,0.018887971543418033
13194,0.01778238972246797
13536,0.023305525828869772
13542,0.017305342753751663
13559,0.02421693835655901
13600,0.03089436662006652
13608,0.020091672763191234
13922,0.01785694124963997
13934,0.023305525828869772
13634,0.024551071565596914
13948,0.018193393022069175
13961,0.03411548355753159
13973,0.025920415842008073
13976,0.02171007533002714
13987,0.017179972459299354
13989,0.01462385854154151
13993,0.023306448371909698
13685,0.021861167494642394
13397,0.0177509476774783
13714,0.02540341491949697
13408,0.08112481186166129
13416,0.02130097501511665
13734,0.022835374716862776
13429,0.023305525828869772
13743,0.014329967975210713
13745,0.027078277448804425
13440,0.023111009923897852
13455,0.02719302001927207
13461,0.023305525828869772
13469,0.022571878145986983
13780,0.022292343827583903
13483,0.025070969002598652
13486,0.020998599133379873
13805,0.019361993656845662
13503,0.019843071208660915
13821,0.02003857382336864
14154,0.02271493361654864
14463,0.02896876355501297
14464,0.019969447107386816
14467,0.023016737019243772
14484,0.019357871793318642
14494,0.02343482559481325
14182,0.02336075345845291
14513,0.026492075159091143
14517,0.023305525828869772
14200,0.01684167582516402
14230,0.023305525828869772
14533,0.01955148233543689
14536,0.026042644526738937
14245,0.016252701125527902
14246,0.03384166126780281
14260,0.018621136104179883
14263,0.03069711223411337
14571,0.023305525828869772
14574,0.032469811381667095
14278,0.027551757099816273
14279,0.018087391221871675
14585,0.01622719598766747
14589,0.030842896002705608
14590,0.08142026871269005
3494,0.02343482559481325
3497,0.019256330378537426
3824,0.02188281523335284
3839,0.023305525828869772
3513,0.02038979526257747
3937,0.026137096524042513
3532,0.019905633340090666
3533,0.0229213413556245
3537,0.014625895351457705
3848,0.023305525828869772
3543,0.017732294492642093
3549,0.026032393942740636
3553,0.014554214938985743
3871,0.023789247131298437
3880,0.02951503578412304
3568,0.029160115431974894
3573,0.02629386024797336
3898,0.018437207412720934
3585,0.02233374368674888
3591,0.023305525828869772
3313,0.01875319220727898
3628,0.02343482559481325
3356,0.016957542421172814
3666,0.01921338853382816
3390,0.01951744168617329
3704,0.02549390323348594
3719,0.018154429985971457
3406,0.023305525828869772
3722,0.021341105305340814
3438,0.027303330622846546
3743,0.022467446423315426
3751,0.08404361930633585
4386,0.019658694108626983
4081,0.03505518213407224
4084,0.019162204405860715
4086,0.02014356052718069
4407,0.023305525828869772
4420,0.023305525828869772
4106,0.026079909215216423
4108,0.09500860819551785
4113,0.017326009981452492
4114,0.015478299256956991
4429,0.02469652064583826
4433,0.019620952288119373
4124,0.023812323112158106
4145,0.029835742809068918
4465,0.023305525828869772
4218,0.02297181803483666
4504,0.026052860543753484
4520,0.023305525828869772
4523,0.014998473000596393
4249,0.020918141938992503
3946,0.03535396989513666
3950,0.021711121062001123
4293,0.018422145275477572
5752,0.023305525828869772
5470,0.01779162892519657
5775,0.022704924147222742
5777,0.020100678634355416
5492,0.02133690353912978
5494,0.018373776128529352
5495,0.01791225149258879
5788,0.03479242129935396
5793,0.023305525828869772
14054,0.018788503771291386
14057,0.023305525828869772
14398,0.018856173369016613
14416,0.018366359387963577
14098,0.016135913970321113
14100,0.023305525828869772
14103,0.0195458690147097
14106,0.01710429459966636
14421,0.023305525828869772
14426,0.014190604114357401
14430,0.02343482559481325
14128,0.027387086946484163
14130,0.02157462652808754
15110,0.02456958733538306
14789,0.023305525828869772
14793,0.017468362736418518
15120,0.01826086861197829
15128,0.01866727261278554
15138,0.03435884787484112
14849,0.019086735035864097
14853,0.027387887406264994
14859,0.029378210768091946
15199,0.021517476345300747
14903,0.024174028494454006
14929,0.024639412310284582
14935,0.038098123252463895
15253,0.014106461018050083
14937,0.031259424113020844
14949,0.01968904640835084
14951,0.01913710124347363
14676,0.023305525828869772
15000,0.01568314739576233
15014,0.016907171070617528
14712,0.023588697674455577
15022,0.018319733276940496
15037,0.02343482559481325
15041,0.014301491445682844
14753,0.023987455950366957
15062,0.016182520524657972
15072,0.01780864220265084
14772,0.027539230264318967
14775,0.020224298733908866
15736,0.03063302493749974
15421,0.03035639734213534
15424,0.01808976753481961
15437,0.023305525828869772
15752,0.01926762445662176
15755,0.023305525828869772
2158,0.029405958655820026
2160,0.01464667894092243
2161,0.01685296891549275
2490,0.023305525828869772
2493,0.03507943537606852
2497,0.01847364580619472
3120,0.02060421759132458
3123,0.04088677380647192
2830,0.023305525828869772
3145,0.014440118978961074
2871,0.03168607795926619
3282,0.018570900094351573
3288,0.026135728626320836
2883,0.01972456187338231
3187,0.022835374716862776
2904,0.024587912204056813
2909,0.01932515142117548
3205,0.023305525828869772
3234,0.018485985734150872
3244,0.040132355344527415
3245,0.0806028870552232
3248,0.02719217732130639
2960,0.023305525828869772
2964,0.09893162401732246
3260,0.03407214587038621
3275,0.025510141243890252
3279,0.022748490162308226
2984,0.08239734068084374
2987,0.01758727024116341
2992,0.016976051100455386
2708,0.02258966503868534
2718,0.014685724593350576
3022,0.01929586602120123
3036,0.02393537180997028
2720,0.01981483335475613
2735,0.021139896923776883
3053,0.02216423247667361
3060,0.023305525828869772
3071,0.01892844694281477
3760,0.07536332467555308
12309,0.026485120093831145
12322,0.02429317882395683
12352,0.01894332564952187
12692,0.02056018415103464
12382,0.023305525828869772
12703,0.021806073924367758
12710,0.022355762995121733
12727,0.023910759757270642
12428,0.026630096126857947
12444,0.016928501627883966
12447,0.024031261003091567
12451,0.022935622392517258
77557,0.017633168431125893
78505,0.023305525828869772
78821,0.017639294021037037
79784,0.017506678284996583
80100,0.022880096375525665
80423,0.022843697800192478
80437,0.018974706766755813
80750,0.018258769443138277
81060,0.023405891995427378
81068,0.022899755227801123
81075,0.018856949052751534
81381,0.023305525828869772
76604,0.022746665383113894
77252,0.02145503081918461
77562,0.016012935330981467
78212,0.08764664219442223
78214,0.022297849285249822
78518,0.02161114162766249
78520,0.02625129827753072
78521,0.03122741259897553
78857,0.034089147643236554
79163,0.02057616683063514
79803,0.01540308849540455
80123,0.017714431847314565
80136,0.018097021540738254
80138,0.02225327568941438
80450,0.027202969818415256
80454,0.022138503658844687
80455,0.027726803221816296
80457,0.01548235416178929
81401,0.018907768688007386
2266,0.020334591046274487
2595,0.03286596771259928
2289,0.018926749494555736
2609,0.03201230517947254
2611,0.023305525828869772
2613,0.022309706943014488
2616,0.020855689841860637
2628,0.030357874822767777
2654,0.01987598449522433
2346,0.021423629855502505
2356,0.015616593456631814
2057,0.023305525828869772
2364,0.018241948510223826
2372,0.02987818469260215
2083,0.023305525828869772
2115,0.017615858173091966
2116,0.01731181679886058
2117,0.029785241605390967
2442,0.014073147002762632
2454,0.027580667672673972
2147,0.021471874702872387
71153,0.023320752506894648
66365,0.021110652864942833
66998,0.014311491754536089
67003,0.01940321731873863
67007,0.023323675902366767
67012,0.03991005870603827
67317,0.021475304267808047
57463,0.03379743036157042
58098,0.017104253224650656
58105,0.019902774795478615
58414,0.017594623282850174
58420,0.02480691478741484
58746,0.023305525828869772
59061,0.023305525828869772
59068,0.019835687326332084
59375,0.023305525828869772
59376,0.018007515702456303
59387,0.017393933842818923
59700,0.023305525828869772
60026,0.02142561680909616
60028,0.016073976950874785
60348,0.019443287714446998
60655,0.022568177963193166
60657,0.023305525828869772
60973,0.021472989454413102
56201,0.021809930118789945
56525,0.026196199498085423
56837,0.023660303318388677
56843,0.014630380328093672
56845,0.020044882921458628
57164,0.023305525828869772
57805,0.026626123059868907
57806,0.014596872279540863
57808,0.03005579826274813
58111,0.02782380073033965
58436,0.0189527000433406
58447,0.0923468094771352
58751,0.017139468578470308
59073,0.01693789674915714
59396,0.022374951107003337
59405,0.023305525828869772
59716,0.023305525828869772
60037,0.014183760602566271
60045,0.023305525828869772
60357,0.03219137978880792
60363,0.016068403867817202
60672,0.02664041050929643
60684,0.023305525828869772
60687,0.017184761057894304
61006,0.0286061403538348
56220,0.02437766371538871
56222,0.01646831006247245
56539,0.014175635867534458
56540,0.019821205961491634
56548,0.027937540418471032
57497,0.021128928511299903
57509,0.023305525828869772
57821,0.023509859625573865
58135,0.01903592419040876
58458,0.023305525828869772
58790,0.0185099476726942
59424,0.02705640684465187
59425,0.019246134734933626
65474,0.02047259713383721
65484,0.025089503108595444
65797,0.01823609518665717
65810,0.019438765722129613
65812,0.021623348725060602
70503,0.023305525828869772
70505,0.01763454466068012
70825,0.01852251918592121
70831,0.013963576763575649
70832,0.019782367245006167
32454,0.014274833326069786
32781,0.016723952974129534
32789,0.019074640603743236
32812,0.0252511401124771
32506,0.016989540291528014
32512,0.018024885528799422
32844,0.023347689137173697
32845,0.026293664903327255
32852,0.018165784628468927
32875,0.019271040884826368
32897,0.023305525828869772
32585,0.021228317033125558
32279,0.020037936674658034
32600,0.01855271087654945
32610,0.02537151970509872
32615,0.023305525828869772
32635,0.019744934141626036
32638,0.02329619761274463
